orig.ident,nCount_RNA,nFeature_RNA,perturbation,gRNA_UMI_count,replicate,perturbation_2,library,cancer,celltype,organism,disease,tissue_type,perturbation_type,perturbation_type_2,ncounts,ngenes,percent_mito,percent_ribo,nperts,guide_id,target,mixscale_score
SeuratProject,2090,460,ES.sg36.TMEM222,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,7634,2414,3.3272204,32.708935,1,ES.sg36.TMEM222,TMEM222,1
SeuratProject,767,225,ES.sg15.DGKA,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,3250,1316,2.3384616,33.384617,1,ES.sg15.DGKA,DGKA,1
SeuratProject,1057,334,ES.sg10.CD5,4,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,3350,1419,5.7910447,32.298508,1,ES.sg10.CD5,CD5,1
SeuratProject,3620,595,ES.sg15.DGKA,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,12653,3337,4.639216,28.45175,1,ES.sg15.DGKA,DGKA,1
SeuratProject,3582,643,ES.sg15.DGKA,3,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,11352,2966,3.426709,29.122622,1,ES.sg15.DGKA,DGKA,1
SeuratProject,1529,360,ES.sg26.PDCD1,3,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,4912,1723,4.3566775,31.107492,1,ES.sg26.PDCD1,PDCD1,1
SeuratProject,1584,416,ES.sg16.DGKZ,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,5308,1852,4.521477,34.495102,1,ES.sg16.DGKZ,DGKZ,1
SeuratProject,1759,424,ES.sg35.TCEB2,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,4646,1791,3.3146794,22.277227,1,ES.sg35.TCEB2,TCEB2,-0.428668395
SeuratProject,5081,786,ES.sg27.PDCD1,4,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,17551,4215,3.2248874,21.805025,1,ES.sg27.PDCD1,PDCD1,1
SeuratProject,1492,433,control,3,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,4399,1657,4.8192773,30.93885,1,ES.sg47.NonTarget.CTRL241,NonTarget,0
SeuratProject,1990,534,ES.sg2.BTLA,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,5828,2086,3.1228552,27.316404,1,ES.sg2.BTLA,BTLA,1
SeuratProject,1733,410,ES.sg26.PDCD1,2,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,6169,2067,4.3767223,31.155779,1,ES.sg26.PDCD1,PDCD1,1
SeuratProject,4056,701,ES.sg19.HAVCR2,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,14437,3458,3.982822,33.559605,1,ES.sg19.HAVCR2,HAVCR2,1
SeuratProject,1373,348,control,2,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,5077,1823,7.1104984,36.438843,1,ES.sg42.NonTarget.CTRL125,NonTarget,0
SeuratProject,3251,573,control,3,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,11629,3195,4.2737985,28.342936,1,ES.sg46.NonTarget.CTRL214,NonTarget,0
SeuratProject,1139,347,ES.sg16.DGKZ,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,3612,1413,1.9933555,33.803986,1,ES.sg16.DGKZ,DGKZ,1
SeuratProject,4120,651,ES.sg15.DGKA,8,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,15158,3729,3.0083125,26.678982,1,ES.sg15.DGKA,DGKA,1
SeuratProject,2167,501,ES.sg14.DGKA,2,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,6759,2361,2.189673,23.731321,1,ES.sg14.DGKA,DGKA,1
SeuratProject,3312,570,control,6,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,11488,3174,3.2990947,26.035864,1,ES.sg45.NonTarget.CTRL232,NonTarget,0
SeuratProject,2446,494,ES.sg14.DGKA,2,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,7791,2423,2.5157232,23.616995,1,ES.sg14.DGKA,DGKA,1
SeuratProject,1790,410,control,2,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,5474,2068,6.302521,22.195835,1,ES.sg44.NonTarget.CTRL41,NonTarget,0
SeuratProject,1195,310,control,2,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,3733,1498,8.840075,30.056255,1,ES.sg46.NonTarget.CTRL214,NonTarget,0
SeuratProject,3158,500,ES.sg15.DGKA,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,10787,2943,2.2805228,24.093817,1,ES.sg15.DGKA,DGKA,1
SeuratProject,1646,373,control,2,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,4463,1765,5.982523,20.233027,1,ES.sg44.NonTarget.CTRL41,NonTarget,0
SeuratProject,1489,371,ES.sg28.RASA2,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,4822,1720,2.6959767,30.277893,1,ES.sg28.RASA2,RASA2,1
SeuratProject,4366,708,ES.sg2.BTLA,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,14059,3348,2.6744435,29.838537,1,ES.sg2.BTLA,BTLA,1
SeuratProject,1236,335,ES.sg35.TCEB2,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,3891,1459,3.3153431,32.665123,1,ES.sg35.TCEB2,TCEB2,2.063844744
SeuratProject,4498,757,ES.sg6.CBLB,3,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,15031,3828,2.9938128,22.71306,1,ES.sg6.CBLB,CBLB,-1.258274884
SeuratProject,3438,599,ES.sg20.LAG3,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,11970,3011,4.1102757,33.868004,1,ES.sg20.LAG3,LAG3,1
SeuratProject,2046,475,ES.sg2.BTLA,2,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,7237,2383,2.8464832,28.672102,1,ES.sg2.BTLA,BTLA,1
SeuratProject,3116,583,ES.sg36.TMEM222,2,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,11971,3172,4.377245,31.334057,1,ES.sg36.TMEM222,TMEM222,1
SeuratProject,853,278,ES.sg33.STAT6,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,3021,1336,2.3171136,29.725256,1,ES.sg33.STAT6,STAT6,1
SeuratProject,1373,370,ES.sg35.TCEB2,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,4047,1667,4.274771,23.696566,1,ES.sg35.TCEB2,TCEB2,4.173114002
SeuratProject,2114,475,ES.sg20.LAG3,2,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,7417,2499,3.2627747,26.587568,1,ES.sg20.LAG3,LAG3,1
SeuratProject,5232,699,ES.sg15.DGKA,2,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,18388,3686,3.4424624,31.504242,1,ES.sg15.DGKA,DGKA,1
SeuratProject,3127,620,ES.sg28.RASA2,3,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,10355,2911,4.9444714,28.353453,1,ES.sg28.RASA2,RASA2,1
SeuratProject,3880,647,ES.sg6.CBLB,6,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,14128,3521,3.666478,28.043602,1,ES.sg6.CBLB,CBLB,0.830530581
SeuratProject,1871,411,ES.sg19.HAVCR2,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,5603,1972,5.247189,25.843298,1,ES.sg19.HAVCR2,HAVCR2,1
SeuratProject,1526,338,ES.sg9.CD3D,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,4465,1768,7.9955206,20.828667,1,ES.sg9.CD3D,CD3D,-0.635638262
SeuratProject,2675,495,ES.sg16.DGKZ,4,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,9312,2637,2.7384021,31.003006,1,ES.sg16.DGKZ,DGKZ,1
SeuratProject,1362,359,ES.sg15.DGKA,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,4012,1598,3.564307,23.928215,1,ES.sg15.DGKA,DGKA,1
SeuratProject,1295,385,ES.sg5.C10orf54,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,3981,1436,2.1100225,36.523487,1,ES.sg5.C10orf54,C10orf54,1
SeuratProject,2652,547,ES.sg38.TNFRSF9,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,7089,2464,3.357314,17.068699,1,ES.sg38.TNFRSF9,TNFRSF9,1
SeuratProject,1939,453,ES.sg4.C10orf54,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,6347,2171,3.7655585,31.605482,1,ES.sg4.C10orf54,C10orf54,1
SeuratProject,3629,598,ES.sg26.PDCD1,2,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,13150,3320,3.863118,30.26616,1,ES.sg26.PDCD1,PDCD1,1
SeuratProject,4686,705,control,3,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,18015,3842,3.491535,33.405495,1,ES.sg42.NonTarget.CTRL125,NonTarget,0
SeuratProject,1371,359,ES.sg19.HAVCR2,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,4601,1714,3.325364,31.123669,1,ES.sg19.HAVCR2,HAVCR2,1
SeuratProject,2848,548,ES.sg37.TMEM222,2,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,7720,2435,9.455958,25.854921,1,ES.sg37.TMEM222,TMEM222,1
SeuratProject,3134,552,control,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,11649,3145,3.6827195,28.139755,1,ES.sg47.NonTarget.CTRL241,NonTarget,0
SeuratProject,1498,446,ES.sg7.CBLB,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,4686,1868,5.527102,27.80623,1,ES.sg7.CBLB,CBLB,-0.263823736
SeuratProject,2468,472,ES.sg13.CDKN1B,3,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,9190,2480,3.547334,36.060936,1,ES.sg13.CDKN1B,CDKN1B,1
SeuratProject,4624,776,ES.sg10.CD5,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,14524,3514,3.187827,27.843569,1,ES.sg10.CD5,CD5,1
SeuratProject,2328,551,ES.sg21.LAG3,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,7766,2377,2.5366983,35.01159,1,ES.sg21.LAG3,LAG3,1
SeuratProject,2060,460,ES.sg2.BTLA,2,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,7287,2296,3.7463977,32.180595,1,ES.sg2.BTLA,BTLA,1
SeuratProject,1791,397,ES.sg2.BTLA,2,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,6581,2100,4.8776784,34.90351,1,ES.sg2.BTLA,BTLA,1
SeuratProject,5062,741,ES.sg0.ARID1A,3,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,17104,3977,3.3910196,25.403414,1,ES.sg0.ARID1A,ARID1A,1
SeuratProject,1681,426,ES.sg16.DGKZ,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,5054,1886,3.2647407,25.18797,1,ES.sg16.DGKZ,DGKZ,1
SeuratProject,1185,347,ES.sg3.BTLA,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,3994,1487,4.732098,35.378067,1,ES.sg3.BTLA,BTLA,1
SeuratProject,3066,580,ES.sg15.DGKA,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,9574,2675,5.118028,30.676832,1,ES.sg15.DGKA,DGKA,1
SeuratProject,3310,544,ES.sg28.RASA2,3,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,11158,3046,3.4683635,26.635597,1,ES.sg28.RASA2,RASA2,1
SeuratProject,882,287,ES.sg22.LCP2,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,3075,1405,1.4308943,26.439024,1,ES.sg22.LCP2,LCP2,1.034609253
SeuratProject,1150,281,ES.sg7.CBLB,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,4063,1431,0.91065717,33.10362,1,ES.sg7.CBLB,CBLB,0.58289693
SeuratProject,1670,380,ES.sg16.DGKZ,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,5472,1903,3.6366959,28.1981,1,ES.sg16.DGKZ,DGKZ,1
SeuratProject,2121,457,ES.sg34.TCEB2,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,6460,2145,5.4643965,26.842106,1,ES.sg34.TCEB2,TCEB2,0.030674484
SeuratProject,4403,658,ES.sg4.C10orf54,6,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,15856,3557,3.1407669,30.85898,1,ES.sg4.C10orf54,C10orf54,1
SeuratProject,2391,476,control,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,8052,2431,2.39692,28.750622,1,ES.sg44.NonTarget.CTRL41,NonTarget,0
SeuratProject,3602,606,ES.sg26.PDCD1,4,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,13503,3293,3.8435903,32.911205,1,ES.sg26.PDCD1,PDCD1,1
SeuratProject,3563,589,ES.sg11.CD5,3,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,12815,3215,3.5193133,30.214592,1,ES.sg11.CD5,CD5,1
SeuratProject,1714,396,ES.sg15.DGKA,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,5528,2019,2.0984082,21.743849,1,ES.sg15.DGKA,DGKA,1
SeuratProject,2108,505,ES.sg4.C10orf54,2,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,7159,2503,4.022908,28.453695,1,ES.sg4.C10orf54,C10orf54,1
SeuratProject,2261,494,ES.sg15.DGKA,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,7771,2461,5.083001,31.270107,1,ES.sg15.DGKA,DGKA,1
SeuratProject,3773,596,ES.sg34.TCEB2,2,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,13113,3223,3.9731565,29.444063,1,ES.sg34.TCEB2,TCEB2,-0.57641376
SeuratProject,2367,475,ES.sg28.RASA2,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,7552,2459,3.3633475,25.278072,1,ES.sg28.RASA2,RASA2,1
SeuratProject,2062,463,ES.sg15.DGKA,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,6436,2033,3.4182723,30.826601,1,ES.sg15.DGKA,DGKA,1
SeuratProject,5944,859,control,2,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,20226,4142,4.6573715,29.93177,1,ES.sg47.NonTarget.CTRL241,NonTarget,0
SeuratProject,1683,430,ES.sg39.TNFRSF9,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,6761,2319,4.6442833,32.761425,1,ES.sg39.TNFRSF9,TNFRSF9,1
SeuratProject,2919,546,ES.sg18.HAVCR2,5,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,11366,3066,2.9649832,32.905155,1,ES.sg18.HAVCR2,HAVCR2,1
SeuratProject,5754,797,ES.sg4.C10orf54,6,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,22965,4423,3.418245,32.88918,1,ES.sg4.C10orf54,C10orf54,1
SeuratProject,1429,394,ES.sg6.CBLB,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,4812,1931,5.070657,26.20532,1,ES.sg6.CBLB,CBLB,-0.498720392
SeuratProject,1104,317,ES.sg15.DGKA,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,3286,1486,7.821059,19.78089,1,ES.sg15.DGKA,DGKA,1
SeuratProject,2283,525,ES.sg11.CD5,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,8079,2350,4.0475307,35.36329,1,ES.sg11.CD5,CD5,1
SeuratProject,849,292,ES.sg36.TMEM222,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,2961,1359,4.424181,29.415737,1,ES.sg36.TMEM222,TMEM222,1
SeuratProject,2889,605,ES.sg28.RASA2,2,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,8387,2630,4.5904374,25.909145,1,ES.sg28.RASA2,RASA2,1
SeuratProject,1597,393,ES.sg23.LCP2,3,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,5697,1962,2.8787081,30.015799,1,ES.sg23.LCP2,LCP2,-0.554745766
SeuratProject,1755,432,ES.sg15.DGKA,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,5491,1954,3.8790748,28.46476,1,ES.sg15.DGKA,DGKA,1
SeuratProject,4109,625,ES.sg27.PDCD1,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,14340,3304,3.926081,33.42399,1,ES.sg27.PDCD1,PDCD1,1
SeuratProject,2736,519,ES.sg4.C10orf54,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,10336,2955,2.8347523,28.0476,1,ES.sg4.C10orf54,C10orf54,1
SeuratProject,2879,545,ES.sg21.LAG3,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,8668,2648,4.6608214,23.027227,1,ES.sg21.LAG3,LAG3,1
SeuratProject,1637,397,ES.sg0.ARID1A,2,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,5812,1988,2.52925,33.27598,1,ES.sg0.ARID1A,ARID1A,1
SeuratProject,1754,384,ES.sg0.ARID1A,2,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,5828,2030,3.1056967,25.926561,1,ES.sg0.ARID1A,ARID1A,1
SeuratProject,1933,425,ES.sg28.RASA2,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,5049,1889,5.6842937,20.162409,1,ES.sg28.RASA2,RASA2,1
SeuratProject,2232,414,ES.sg2.BTLA,3,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,7552,2216,3.151483,31.965042,1,ES.sg2.BTLA,BTLA,1
SeuratProject,1601,415,ES.sg12.CDKN1B,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,4364,1760,2.2227314,19.821264,1,ES.sg12.CDKN1B,CDKN1B,1
SeuratProject,1030,327,ES.sg16.DGKZ,3,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,3732,1518,3.8853161,34.699894,1,ES.sg16.DGKZ,DGKZ,1
SeuratProject,2430,482,ES.sg28.RASA2,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,7730,2423,3.5316947,28.602846,1,ES.sg28.RASA2,RASA2,1
SeuratProject,2226,426,control,2,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,8642,2461,3.2862763,34.216618,1,ES.sg41.NonTarget.CTRL198,NonTarget,0
SeuratProject,2192,497,ES.sg39.TNFRSF9,2,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,7330,2401,3.5197818,31.364256,1,ES.sg39.TNFRSF9,TNFRSF9,1
SeuratProject,1422,357,ES.sg0.ARID1A,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,4478,1678,8.083966,30.906654,1,ES.sg0.ARID1A,ARID1A,1
SeuratProject,1732,397,ES.sg16.DGKZ,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,5621,1864,2.401708,32.32521,1,ES.sg16.DGKZ,DGKZ,1
SeuratProject,2449,568,ES.sg28.RASA2,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,7091,2459,4.9076295,22.733042,1,ES.sg28.RASA2,RASA2,1
SeuratProject,2416,501,ES.sg0.ARID1A,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,7856,2446,4.417006,26.756618,1,ES.sg0.ARID1A,ARID1A,1
SeuratProject,891,279,ES.sg30.SOCS1,2,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,2621,1131,2.518123,28.996567,1,ES.sg30.SOCS1,SOCS1,1
SeuratProject,2265,455,ES.sg39.TNFRSF9,2,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,6841,2203,1.9587779,23.227598,1,ES.sg39.TNFRSF9,TNFRSF9,1
SeuratProject,1989,411,ES.sg13.CDKN1B,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,6483,1930,2.8381922,36.00185,1,ES.sg13.CDKN1B,CDKN1B,1
SeuratProject,1488,410,ES.sg17.DGKZ,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,5081,1855,3.1883488,30.919111,1,ES.sg17.DGKZ,DGKZ,1
SeuratProject,1254,370,ES.sg36.TMEM222,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,4327,1510,1.4328635,40.004623,1,ES.sg36.TMEM222,TMEM222,1
SeuratProject,1169,363,ES.sg30.SOCS1,2,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,3744,1426,1.8963675,36.725426,1,ES.sg30.SOCS1,SOCS1,1
SeuratProject,1066,308,ES.sg25.MEF2D,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,3168,1393,2.1780303,22.285353,1,ES.sg25.MEF2D,MEF2D,1
SeuratProject,1128,332,control,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,3281,1357,2.1030173,27.186832,1,ES.sg44.NonTarget.CTRL41,NonTarget,0
SeuratProject,840,282,ES.sg9.CD3D,6,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,2660,1127,1.9924812,32.5188,1,ES.sg9.CD3D,CD3D,2.374668002
SeuratProject,1929,516,ES.sg29.RASA2,2,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,6272,2336,5.46875,26.211735,1,ES.sg29.RASA2,RASA2,1
SeuratProject,3688,641,ES.sg18.HAVCR2,2,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,14817,3741,1.9977053,28.096106,1,ES.sg18.HAVCR2,HAVCR2,1
SeuratProject,869,300,control,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,2670,1260,2.3970037,23.932585,1,ES.sg40.NonTarget.CTRL170,NonTarget,0
SeuratProject,1564,430,ES.sg15.DGKA,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,4439,1592,3.6494706,32.03424,1,ES.sg15.DGKA,DGKA,1
SeuratProject,3498,652,ES.sg35.TCEB2,4,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,11480,3189,3.3449478,27.290941,1,ES.sg35.TCEB2,TCEB2,-0.404751141
SeuratProject,1569,411,ES.sg15.DGKA,2,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,4714,1949,3.648706,19.813322,1,ES.sg15.DGKA,DGKA,1
SeuratProject,1266,360,ES.sg26.PDCD1,2,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,3725,1524,3.4362416,25.637585,1,ES.sg26.PDCD1,PDCD1,1
SeuratProject,3530,674,ES.sg28.RASA2,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,10714,2959,3.3787568,29.867464,1,ES.sg28.RASA2,RASA2,1
SeuratProject,1448,373,ES.sg35.TCEB2,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,4607,1813,5.4265246,27.523335,1,ES.sg35.TCEB2,TCEB2,0.367292619
SeuratProject,2297,474,ES.sg15.DGKA,4,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,8245,2491,3.056398,29.060036,1,ES.sg15.DGKA,DGKA,1
SeuratProject,1899,435,ES.sg17.DGKZ,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,6533,2218,4.791061,31.302618,1,ES.sg17.DGKZ,DGKZ,1
SeuratProject,2570,526,control,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,9162,2784,3.3835406,27.046497,1,ES.sg43.NonTarget.CTRL108,NonTarget,0
SeuratProject,4571,681,ES.sg36.TMEM222,4,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,15571,3610,3.493674,26.549355,1,ES.sg36.TMEM222,TMEM222,1
SeuratProject,1038,360,ES.sg24.MEF2D,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,2627,1246,2.8549676,22.23068,1,ES.sg24.MEF2D,MEF2D,1
