,ARID1A,BTLA,C10orf54,CBLB,CD3D,CD5,CDKN1B,DGKA,DGKZ,HAVCR2,LAG3,LCP2,MEF2D,PDCD1,RASA2,SOCS1,STAT6,TCEB2,TMEM222,TNFRSF9
CCDC112,-0.00588513332083981,-0.0,-0.0,0.007753006604723265,0.0,-0.0007550212943852677,-0.0,0.008426964925102627,-0.0,0.0,0.0,-0.00639026211386064,0.0,0.0,-0.0011879151516122133,0.0,-0.0005197095654820459,-0.0,0.0,0.0
CTC-505O3.3,-0.0,0.0,0.0,0.0,0.005269547832761199,0.0,-0.002261292406086956,3.861219924031454e-05,0.0,0.0,-0.0,0.0,-0.014159463275907537,0.0007996530037457051,-0.0,-0.0,-0.0,-0.0,0.0029646816933713875,0.0
CDO1,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
ATG12,0.011254348660974927,-0.0,-0.04047952267699851,-0.0,-0.017628390402537792,0.01325989469085769,-0.021086506113055955,-0.02613860600069667,-0.057643143459025784,-0.01277151299579486,0.0376349399819915,0.003107720587804374,0.0069954791816524515,-0.018775935298623675,0.007591703335813266,0.006486724650118977,-0.0,-0.026743343950470847,-0.0131863655268434,0.034195652315037114
CTD-2287O16.4,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
CTD-2287O16.5,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0037484365949431156,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.002196265135371395,0.0,0.0,-0.0,-0.0,-0.0
SEMA6A,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0
CTB-161M19.4,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0
DMXL1,-0.012217874262733276,0.007138493866552214,0.0,0.015649445238661602,-0.00036877652006442937,0.03505389126477752,-0.0,-0.016388927890002795,-0.006968387640274352,-0.004470886158757679,0.0,0.0,-0.005777654905345128,0.00245873567303932,-0.02929497388023893,0.000718766726649686,0.032291276298951274,-0.0,-0.017486831182028626,-0.0020170713266033815
TNFAIP8,0.09087494338968784,-0.029175354078933527,0.04313857508428585,0.002380944027154964,0.0,-0.021162417621982406,-0.06907617128699586,-0.0,0.00500490797379647,0.026072572794828816,-0.004380540554902441,-0.002586810039062932,-0.01938044487730396,0.05993126211497029,-0.0,0.04399506993437795,-0.0024157054433946164,-0.019842507050017565,-0.005963909671689009,-0.01694394812928696
PRDM6,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
CEP120,0.0,2.892502650465582e-05,-0.01342596101603686,-0.0,0.0007969755168296091,-0.0,-0.010551153631771714,-0.011847808457272008,-0.0,0.0,-0.011147944419664465,-0.0,0.004872497071558177,0.0,0.00981748816236282,-0.0,-0.011599702572649773,0.0009430552684702713,-0.025568803270015473,-0.0
TEX43,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
SLC12A2,-0.011907133391643976,-0.011839606513666058,0.032880536578762935,-0.009512483602733393,-0.0008464021976094931,-0.0,0.0,0.004465711128315971,-0.0,-0.010031051222234827,0.0,-0.0013842191349525384,0.0,-0.0,-0.0,-0.016427722029921068,-0.01191284160960528,0.008456888550562236,0.007825919851554966,0.0
RAPGEF6,-0.02382092056592501,-0.011528802910705823,-0.0,-0.0,-0.0013036476663550315,0.0,-0.012229114906168436,-0.01423033861013696,-0.0,-0.0,0.033702954346662345,0.0,0.012373213207768661,-0.0,0.0017702545285753965,-0.022829992346916468,0.01308177565093853,-0.025499208027017956,-0.0,-0.0
FNIP1,-0.004628356822699769,-0.01793122507222552,0.009387670963268905,0.0014084477602663253,-0.0006536461114392118,-0.0,-0.0004018248393778852,0.0022915871369886555,-0.0,0.0028232018265813828,-0.0446534169186247,0.04650682567170439,0.011361354157835481,8.972297664079035e-06,0.02496326191891708,0.04902266484513975,0.0817369681053504,0.06767646788004503,-0.011533104701631089,0.01029177367601201
ACSL6,-0.002152591432478212,-0.0,-0.015779142309125763,-0.02188945531889626,0.012715829914000202,-0.009677979382442537,-0.01069507123855594,0.003226050311038356,-0.00034932065764695347,-0.0,-0.021151818272199727,-0.0027724689608318418,-0.0,0.00784225696460648,0.003904180463761798,0.005025569309238811,-0.016687098475495103,0.0036129843508328732,0.001821385577863545,0.008657166130892542
IL3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSF2,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
PDLIM4,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
C5orf56,-0.0,-0.008185377950828627,-0.008580959378967981,0.0,-0.01819385195567152,-0.010135036449295753,-0.0,-0.0021201933692608635,-0.0,0.0,0.0008390568936635504,-0.024086841821965622,-0.0,0.02635315984473256,0.0,0.023150990958491907,-0.006638375374913186,0.0,0.014379693586439339,0.04027561655170909
AC116366.6,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0
IRF1,0.03771385309702417,-0.022729890610824692,0.001994139729473352,-0.022082455401377186,0.004898337857906361,-0.00934111569458755,-0.0,-0.0,-0.017840158253606075,0.03853783045551776,0.0,-0.01204075425694699,-0.01730208800191046,0.006289535808778084,-0.0,-0.015492545766537929,0.07629257925405426,-0.0016701476191983622,0.04420886529293777,0.023178309303596847
IL5,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
IL13,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0
AC004237.1,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
LEAP2,-0.006659126606032969,0.0,-0.014479900516144954,0.00861193925124114,-0.0026605663234581293,-0.0015097482711494915,-0.0,-0.0,0.0005665432399016946,0.002296148312981602,-0.0,-0.01752332606174369,0.0,-0.0,0.0012307738226652546,0.006060761365972225,0.0,0.0,0.0,0.0
CTC-350I8.1,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0
